"subId","estimatedValue","debtAmount","independentValuation","province","postalCode","maxBid"
"SUB-AT-2020-19R4186001454",12466.74,"",12466.74,"sevilla","41530",3500
"SUB-AT-2020-19R4186001498",25094.85,"",25094.85,"malaga","29630",5000
"SUB-AT-2020-19R4186001501",23778.37,"",23778.37,"malaga","29630",5000
"SUB-AT-2020-19R4186001502",11885.46,"",11885.46,"malaga","29630",3500
"SUB-AT-2020-19R4186001503",9806.16,"",9806.16,"cadiz","11405",6000
"SUB-AT-2020-19R4186001504",10506.6,"",10506.6,"cadiz","11405",6500
"SUB-AT-2020-19R4186001505",15849.77,"",15849.77,"malaga","29630",4500
"SUB-AT-2020-19R4186001506",10569,"",10569,"malaga","29630",2500
"SUB-AT-2020-19R4186001521",6480.35,"",6480.35,"almeria","04740",2500
"SUB-AT-2020-19R4186001522",216852.53,"",216852.53,"granada","18152",50000
"SUB-AT-2020-19R4186001526",14222.47,"",14222.47,"sevilla","41927",4500
"SUB-AT-2020-19R4186001528",13651.66,"",13651.66,"granada","18014",4500
"SUB-AT-2020-19R4186001536",11900.88,"",11900.88,"sevilla","41704",3000
"SUB-AT-2020-19R4186001549",7680.26,"",7680.26,"sevilla","41700",3000
"SUB-AT-2020-19R4186001552",18644.66,"",18644.66,"granada","18151",4000
"SUB-AT-2020-19R4186001553",2776.86,"",2776.86,"granada","18151",2400
"SUB-AT-2020-19R4186001554",10206.13,"",10206.13,"sevilla","41020",4500
"SUB-AT-2020-19R4186001555",10206.13,"",10206.13,"sevilla","41020",3500
"SUB-AT-2020-19R4186001556",8187.33,"",8187.33,"granada","18699",500
"SUB-AT-2020-19R4186001558",276875,"",276875,"granada","18292",284000
"SUB-AT-2020-19R4186001560",34112.81,"",34112.81,"cadiz","11130",16000
"SUB-AT-2020-19R4186001561",22112,"",41582.13,"cadiz","11408",20000
"SUB-AT-2020-19R4186001575",13651.66,"",13651.66,"granada","18014",4500
"SUB-AT-2020-19R4186001578",19813.09,"",19813.09,"huelva","21590",6500
"SUB-AT-2020-19R4186001579",91645.55,"",91645.55,"almeria","04700",56000
"SUB-AT-2020-19R4186001580",44023.46,"",44023.46,"jaen","23510",4000
"SUB-AT-2020-19R4186001581",72475.75,"",72475.75,"granada","18193",0
"SUB-AT-2020-19R4186001583",1144,"",1144,"sevilla","41980",700
"SUB-AT-2020-19R4186001585",1144,"",1144,"sevilla","41980",700
"SUB-AT-2020-19R4186001589",15036.63,"",15036.63,"sevilla","41015",4000
"SUB-AT-2020-19R4186001591",15593.84,"",15593.84,"sevilla","41015",3000
"SUB-AT-2020-19R4186001593",72894.3,"",72894.3,"almeria","04720",20000
"SUB-AT-2020-19R4186001595",35125.6,"",35125.6,"sevilla","41318",21000
"SUB-AT-2020-19R4186001599",3992.73,"",3992.73,"sevilla","41980",800
"SUB-AT-2020-19R4186001600",2659.94,"",2659.94,"sevilla","41980",400
"SUB-AT-2020-19R4186001601",2659.94,"",2659.94,"sevilla","41980",600
"SUB-AT-2020-19R4186001603",3992.73,"",3992.73,"sevilla","41980",800
"SUB-AT-2020-19R4186001604",3992.73,"",3992.73,"sevilla","41980",800
"SUB-AT-2020-19R4186001609",6120.47,"",6120.47,"jaen","23400",10000
"SUB-AT-2020-19R4186001610",209497.39,"",209497.39,"malaga","29690",98000
"SUB-AT-2020-19R4186001611",204564.49,"",204564.49,"malaga","29690",94000
"SUB-AT-2020-19R4186001612",204564.49,"",204564.49,"malaga","29690",96000
"SUB-AT-2020-19R4186001613",211141.69,"",211141.69,"malaga","29690",92000
"SUB-AT-2020-19R4186001614",204564.49,"",204564.49,"malaga","29690",98000
"SUB-AT-2020-19R4186001615",212785.99,"",212785.99,"malaga","29690",96000
"SUB-AT-2020-19R4186001617",166745.59,"",166745.59,"malaga","29690",88000
"SUB-AT-2020-19R4186001620",237288.9,"",384850.71,"sevilla","41710",78000
"SUB-AT-2020-19R4186001621",74576,"",74576,"cadiz","11402",68000
"SUB-AT-2020-19R4186001623",90290.97,"",90290.97,"cadiz","11406",40000
"SUB-AT-2020-19R4186001625",6991.45,"",6991.45,"cordoba","14003",5000
"SUB-AT-2020-19R4186001626",3495.72,"",3495.72,"cordoba","14003",3200
"SUB-AT-2020-19R4186001627",3495.72,"",3495.72,"cordoba","14003",2200
"SUB-AT-2020-19R4186001628",5668.74,"",5668.74,"cordoba","14003",3600
"SUB-AT-2020-19R4186001630",19246.55,"",19246.55,"jaen","23710",5000
"SUB-AT-2020-19R4186001635",92801.1,"",92801.1,"sevilla","41110",10000
"SUB-AT-2020-19R4186001636",12483.69,"",12483.69,"huelva","21002",12000
"SUB-AT-2020-19R4186001637",4693.27,"",4693.27,"cordoba","14540",1200
"SUB-AT-2020-19R4186001651",154141.2,"",154141.2,"sevilla","41500",28000
"SUB-AT-2020-19R4186001653",19108.63,"",19108.63,"sevilla","41701",2500
"SUB-AT-2020-19R4186001654",19108.63,"",19108.63,"sevilla","41701",3500
"SUB-AT-2020-19R4186001655",19108.63,"",19108.63,"sevilla","41701",3500
"SUB-AT-2020-19R4186001656",19108.63,"",19108.63,"sevilla","41701",3500
"SUB-AT-2020-19R4186001660",732906.87,"",732906.87,"cadiz","11560",0
"SUB-AT-2020-19R4586001105",156058.97,"",156058.97,"asturias","33418",112000
"SUB-AT-2020-19R4586001255",82353.64,"",121334.46,"albacete","02005",38000
"SUB-AT-2020-19R4586001268",133540.37,"",145776.94,"albacete","02006",34000
"SUB-AT-2020-19R4586001293",1620.46,"",1620.46,"guadalajara","19187",400
"SUB-AT-2020-19R4586001294",8440.76,"",8440.76,"guadalajara","19187",4000
"SUB-AT-2020-19R4586001295",1620.46,"",1620.46,"guadalajara","19187",400
"SUB-AT-2020-19R4586001296",1620.46,"",1620.46,"guadalajara","19187",400
"SUB-AT-2020-19R4586001298",2162.6,"",2162.6,"guadalajara","19187",800
"SUB-AT-2020-19R4586001299",1620.46,"",1620.46,"guadalajara","19187",400
"SUB-AT-2020-19R4586001300",8440.76,"",8440.76,"guadalajara","19187",5500
"SUB-AT-2020-19R4586001301",1620.46,"",1620.46,"guadalajara","19187",400
"SUB-AT-2020-19R4586001314",16213.45,"",16213.45,"toledo","45212",10500
"SUB-AT-2020-19R4586001316",16095.06,"",16095.06,"madrid","28024",6000
"SUB-AT-2020-19R4586001318",3193.58,"",3193.58,"ciudad_real","13300",9400
"SUB-AT-2020-19R4586001326",8437.7,"",8437.7,"toledo","45684",4000
"SUB-AT-2020-19R4586001328",69122.27,"",69122.27,"toledo","45600",44000
"SUB-AT-2020-19R4686001254",1029100.5,"",1029100.5,"alicante","03600",516000
"SUB-AT-2020-19R4686001624",111255.12,"",111255.12,"castellon","12560",90000
"SUB-AT-2020-19R4686001714",17552.13,"",17552.13,"valencia","46989",8500
"SUB-AT-2020-19R4686001860",5160,"",5160,"valencia","46340",3000
"SUB-AT-2020-19R4686001876",642.96,"",642.96,"valencia","46166",400
"SUB-AT-2020-19R4686001924",1189.37,"",1189.37,"valencia","46166",600
"SUB-AT-2020-19R4686001927",442.42,"",442.42,"valencia","46166",450
"SUB-AT-2020-19R4686001933",5903.82,"",5903.82,"murcia","30360",2400
"SUB-AT-2020-19R4686001937",13121.87,"",13121.87,"valencia","46009",13000
"SUB-AT-2020-19R4686001947",74.82,"",74.82,"valencia","46166",100
"SUB-AT-2020-19R4686001957",321.49,"",321.49,"valencia","46166",200
"SUB-AT-2020-19R4686001959",1069.66,"",1069.66,"valencia","46166",600
"SUB-AT-2020-19R4686001963",233.93,"",233.93,"valencia","46166",100
"SUB-AT-2020-19R4686001964",1211.69,"",1211.69,"valencia","46166",400
"SUB-AT-2020-19R4686001965",142.72,"",142.72,"valencia","46166",150
"SUB-AT-2020-19R4686001969",90.29,"",90.29,"valencia","46166",150
"SUB-AT-2020-19R4686001972",1177.79,"",1177.79,"valencia","46166",600
"SUB-AT-2020-19R4686001996",509.18,"",509.18,"valencia","46166",600
"SUB-AT-2020-19R4686001A19",782.11,"",782.11,"valencia","46166",300
"SUB-AT-2020-19R4686001A53",6936.94,"",6936.94,"castellon","12530",5500
"SUB-AT-2020-19R4686001A64",11042.46,"",11042.46,"alicante","03800",9000
"SUB-AT-2020-19R4686001A65",140524.3,"",140524.3,"valencia","46920",50000
"SUB-AT-2020-19R4686001A66",180726.38,"",180726.38,"valencia","46920",70000
"SUB-AT-2020-19R4686001A69",113444.68,"",113444.68,"valencia","46112",62000
"SUB-AT-2020-19R4686001A70",65516.42,"",65516.42,"valencia","46112",36000
"SUB-AT-2020-19R4686001A71",116225.11,"",116225.11,"alicante","03739",64000
"SUB-AT-2020-19R4686001A89",10138.43,"",10138.43,"valencia","46133",5000
"SUB-AT-2020-19R4686001A93",40481.76,"",40481.76,"valencia","46600",17000
"SUB-AT-2020-19R4686001A97",11106.62,"",11106.62,"valencia","46730",9500
"SUB-AT-2020-19R4686001B00",48627.93,"",117330.85,"castellon","12570",0
"SUB-AT-2020-19R4686001B15",6493.34,"",6493.34,"alicante","03160",2000
"SUB-AT-2020-19R4686001B17",1694.79,"",1694.79,"teruel","44413",1600
"SUB-AT-2020-19R4686001B18",884.52,"",884.52,"teruel","44413",700
"SUB-AT-2020-19R4686001B23",5327.32,"",5327.32,"madrid","28917",3600
"SUB-AT-2020-19R4686001B30",26112,"",26112,"castellon","12570",8000
"SUB-AT-2020-19R4686001B32",5135.2,"",5135.2,"castellon","12570",400
"SUB-AT-2020-19R4686001B33",11956.18,"",11956.18,"alicante","03140",5000
"SUB-AT-2020-19R4686001B34",13506.37,"",13506.37,"alicante","03140",8000
"SUB-AT-2020-19R4686001B39",58287.5,"",58287.5,"alicante","03169",25000
"SUB-AT-2020-19R4686001B40",70407.5,"",70407.5,"alicante","03169",22000
"SUB-AT-2020-19R4686001B41",51245,"",51245,"alicante","03169",21000
"SUB-AT-2020-19R4686001B51",33685.88,"",177566.16,"valencia","46184",27000
"SUB-AT-2020-19R4686001B53",9612.26,"",9612.26,"castellon","12540",5000
"SUB-AT-2020-19R4686001B54",16600.4,"",16600.4,"castellon","12540",8500
"SUB-AT-2020-19R4686001B55",8856.4,"",8856.4,"castellon","12540",2500
"SUB-AT-2020-19R4686001B56",8856.4,"",8856.4,"castellon","12540",4500
"SUB-AT-2020-19R4686001B57",9230.67,"",9230.67,"valencia","46600",9000
"SUB-AT-2020-19R4686001B60",52144.25,"",52144.25,"alicante","03179",28000
"SUB-AT-2020-19R4686001B61",54528.5,"",54528.5,"alicante","03179",20000
"SUB-AT-2020-19R4686001B62",56319.38,"",56319.38,"alicante","03179",28000
"SUB-AT-2020-19R4686001B63",49087.75,"",49087.75,"alicante","03179",26000
"SUB-AT-2020-19R4686001B64",470381.24,"",470381.24,"valencia","46370",154000
"SUB-AT-2020-19R4786001063",36603.07,"",41828,"valladolid","47162",1000
"SUB-AT-2020-19R4786001193",7200,"",7200,"burgos","09240",1500
"SUB-AT-2020-19R4786001213",14000,"",14000,"madrid","28500",5500
"SUB-AT-2020-19R4786001216",11500,"",11500,"madrid","28500",5000
"SUB-AT-2020-19R4786001219",1400,"",1400,"soria","42128",300
"SUB-AT-2020-19R4786001220",450,"",450,"soria","42128",150
"SUB-AT-2020-19R4786001271",21395,"",21395,"valladolid","47240",6000
"SUB-AT-2020-19R4786001272",24000,"",24000,"valladolid","47250",3500
"SUB-AT-2020-19R4786001277",280000,"",280000,"valladolid","47151",140000
"SUB-AT-2020-19R4786001302",24000,"",24000,"palencia","34005",1500
"SUB-AT-2020-19R4786001303",18000,"",18000,"palencia","34005",1500
"SUB-AT-2020-19R4786001304",24000,"",24000,"palencia","34004",1500
"SUB-AT-2020-19R4786001305",32500,"",32500,"palencia","34005",0
"SUB-AT-2020-19R4786001310",146000,"",146000,"palencia","34005",88000
"SUB-AT-2020-19R4786001311",142654,"",142654,"zamora","49022",60000
"SUB-AT-2020-19R4786001313",27831,"",27831,"valladolid","47008",20000
"SUB-AT-2020-19R4786001316",377650,"",377650,"valladolid","47012",240000
"SUB-AT-2020-19R4786001319",6989,"",6989,"valladolid","47194",2500
"SUB-AT-2020-19R4786001324",39195,"",39195,"valladolid","47239",15000
"SUB-AT-2020-19R4786001328",35732,"",35732,"valladolid","47239",15000
"SUB-AT-2020-19R4786001332",212450,"",212450,"valladolid","47239",114000
"SUB-AT-2020-19R4786001334",408868.07,"",508820,"burgos","09002",28000
"SUB-AT-2020-19R4786001342",6788,"",6788,"soria","42126",8000
"SUB-AT-2020-19R4786001343",2565,"",2565,"soria","42126",1400
"SUB-AT-2020-19R4786001348",82305.16,"",120000,"leon","24630",8000
"SUB-AT-2020-19R4786001349",90000,"",90000,"valladolid","47005",80000
"SUB-AT-2020-19R4786001353",8000,"",8000,"leon","24010",3000
"SUB-AT-2020-19R4786001359",25000,"",25000,"soria","42112",1500
"SUB-AT-2020-19R4786001361",12000,"",12000,"salamanca","37003",6500
"SUB-AT-2020-19R4786001363",54877,"",54877,"avila","05309",0
"SUB-AT-2020-19R4786001365",15000,"",15000,"leon","24003",12000
"SUB-AT-2020-19R4786001366",8000,"",8000,"leon","24225",1500
"SUB-AT-2020-19R4786001367",75822,"",75822,"leon","24005",0
"SUB-AT-2020-19R4786001368",9916,"",9916,"valladolid","47610",0
"SUB-AT-2020-19R4786001370",54250,"",54250,"salamanca","37470",25000
"SUB-AT-2020-19R4786001371",49000,"",49000,"cantabria","39012",11000
"SUB-AT-2020-19R4786001381",7844,"",7844,"palencia","34880",0
"SUB-AT-2020-19R4786001388",25000,"",25000,"palencia","34811",2500
"SUB-AT-2020-19R4786001389",77045,"",77045,"valladolid","47290",32000
"SUB-AT-2020-19R4786001394",650,"",650,"segovia","40190",500
"SUB-AT-2020-19R5086001086",92136.02,"",92136.02,"zaragoza","50010",26000
"SUB-AT-2020-19R5086001108",200233.99,"",280564.95,"zaragoza","50012",164000
"SUB-AT-2020-19R5086001113",24900,"",24900,"valencia","46669",8000
"SUB-AT-2020-20R3086001001",143919.86,"",155308.72,"murcia","30205",0
"SUB-AT-2020-20R3586001003",96379.92,"",96379.92,"las_palmas","35500",68000
"SUB-AT-2020-20R3586001004",93511.47,"",93511.47,"las_palmas","35500",70000
"SUB-AT-2020-20R3586001005",96379.92,"",96379.92,"las_palmas","35500",70000
"SUB-JA-2015-1114",72641.33,19743.09,0,"sevilla","41009",36400
"SUB-JA-2015-1161",15000,7780.46,15000,"jaen","23700",10880.9
"SUB-JA-2015-1221",204000,0.01,0,"madrid","28021",91274
"SUB-JA-2015-1226",126045.15,0.01,0,"madrid","28026",63023
"SUB-JA-2015-1229",206557.65,0.01,0,"madrid","28039",146542.65
"SUB-JA-2015-1371",273065.22,0.01,0,"madrid","28017",82821.71
"SUB-JA-2015-1658",400000,59607.71,0,"madrid","28022",90000
"SUB-JA-2015-1688",104945,25586.68,0,"alicante","03110",62967
"SUB-JA-2015-1720",171511.2,36323.55,0,"madrid","28943",81623
"SUB-JA-2015-1819",916850.92,410738.65,0,"madrid","28027",555100
"SUB-JA-2015-2059",703308.72,0.01,0,"madrid","28020",249150
"SUB-JA-2015-2112",126630,0.01,0,"madrid","28017",40000
"SUB-JA-2015-650",20000,37035.27,20000,"la_coruna","15888",15000
"SUB-JA-2015-678",32891,0.01,32891,"madrid","28028",36297.64
"SUB-JA-2015-934",150335.35,5147.76,0,"la_coruna","15510",86868
"SUB-JA-2015-943",83662.5,0.01,0,"madrid","28010",51300
"SUB-JA-2015-968",105865.05,64381.16,0,"granada","18003",82500
"SUB-JA-2016-10021",404500,251811.11,0,"alicante","03203",212697
"SUB-JA-2016-10059",145426.8,50966.9,0,"burgos","09259",78931
"SUB-JA-2016-10080",286080,165927.23,0,"gerona","17190",144000
"SUB-JA-2016-10235",285536.64,203839.96,0,"cadiz","11540",211223
"SUB-JA-2016-10290",232805.32,169050.99,0,"cadiz","11300",117003
"SUB-JA-2016-10430",30724.87,0.01,0,"madrid","28042",1536.24
"SUB-JA-2016-10479",64909.31,41436.32,0,"malaga","29639",50000
"SUB-JA-2016-10513",176483.07,91040.66,0,"madrid","28008",99801
"SUB-JA-2016-10580",1410169.86,180835.25,1410169.86,"madrid","28004",705100
"SUB-JA-2016-10655",240000,167266.37,0,"madrid","28660",90000
"SUB-JA-2016-10710",97170,33347.85,0,"sevilla","41004",60501
"SUB-JA-2016-10799",242748,71536.75,242748,"gerona","17300",145648.8
"SUB-JA-2016-10820",178602.5,105627.06,0,"madrid","28032",89301.25
"SUB-JA-2016-10828",147886.2,76022.2,0,"lerida","25006",88733
"SUB-JA-2016-10920",309635.2,126899.35,309635.2,"gerona","17320",154817.6
"SUB-JA-2016-10947",207713.66,104362.84,0,"barcelona","08191",125000
"SUB-JA-2016-11015",748596,536672.96,0,"madrid","28028",429854
"SUB-JA-2016-11018",588000,98638.47,0,"gerona","17458",165000
"SUB-JA-2016-11046",214875.5,54843.88,0,"alicante","03003",68000
"SUB-JA-2016-11057",700600,255532.82,0,"madrid","28021",295000
"SUB-JA-2016-11069",23423.28,6880.96,0,"toledo","45600",1250
"SUB-JA-2016-11082",171600,0.01,0,"madrid","28011",120120
"SUB-JA-2016-11106",2458.05,85621.82,2458.05,"castellon","12006",3600
"SUB-JA-2016-11223",142113,98903,0,"almeria","04760",99500
"SUB-JA-2016-11232",135000,82900.25,0,"castellon","12598",70013
"SUB-JA-2016-11333",70919.43,48416.77,70919.43,"la_rioja","26250",73453
"SUB-JA-2016-11495",168401.55,103165.87,0,"barcelona","08800",121250
"SUB-JA-2016-11542",363500,68963.54,0,"madrid","28030",153869
"SUB-JA-2016-11724",2980594,2137675.41,0,"la_coruna","15608",1955119
"SUB-JA-2016-11729",598540.95,173546.87,0,"madrid","28016",364962
"SUB-JA-2016-11735",799200,436560.33,0,"madrid","28232",479520
"SUB-JA-2016-11941",89507.53,45640.38,89507.53,"madrid","28669",59450.17
"SUB-JA-2016-11965",149278.18,58594.16,0,"barcelona","08206",165500
"SUB-JA-2016-11984",18000,5481.74,0,"cadiz","11360",5500
"SUB-JA-2016-11986",251170,104647.59,0,"alicante","03008",150702
"SUB-JA-2016-12003",214743.65,18000,0,"barcelona","08710",254000
"SUB-JA-2016-12012",144240,120234.05,0,"navarra","31240",86539
"SUB-JA-2016-12129",153000,61271.87,153000,"sevilla","41500",89632
"SUB-JA-2016-12147",300061.3,95411.87,0,"barcelona","08230",339862
"SUB-JA-2016-12213",501880.19,21707.56,501880.19,"granada","18150",36025
"SUB-JA-2016-12264",12000,7513.44,12000,"la_coruna","15001",12000
"SUB-JA-2016-12346",122130.54,78080.9,0,"gerona","17700",92081
"SUB-JA-2016-12382",300200,0.01,0,"madrid","28020",115000
"SUB-JA-2016-12496",333149,155301.21,0,"cadiz","11630",218668
"SUB-JA-2016-12498",11000,8148.42,0,"toledo","45637",3000
"SUB-JA-2016-12514",285114,216864.08,0,"castellon","12004",143524
"SUB-JA-2016-12614",210350,188256.64,0,"navarra","31140",157951
"SUB-JA-2016-12697",137245.33,90783.17,0,"albacete","02600",88874
"SUB-JA-2016-12734",215892,162402.04,0,"barcelona","08173",157741.17
"SUB-JA-2016-12764",334500,0.01,0,"madrid","28012",234200
"SUB-JA-2016-12768",344540.16,0.01,0,"madrid","28021",173000
"SUB-JA-2016-12912",11000,14596.6,0,"malaga","29650",5500
"SUB-JA-2016-12929",255872.54,115789.51,0,"barcelona","08006",191100.1
"SUB-JA-2016-12994",327337,121243.83,327337,"tarragona","43880",194460.68
"SUB-JA-2016-13020",197410.11,0.01,0,"madrid","28021",86858.26
"SUB-JA-2016-13054",198800,203096.8,0,"alicante","03001",102000
"SUB-JA-2016-13071",239000,151330.69,239000,"malaga","29790",141768
"SUB-JA-2016-13099",249352,199208.11,249352,"barcelona","08004",168300
"SUB-JA-2016-13130",38140,53768.67,0,"sevilla","41000",601000
"SUB-JA-2016-13310",518326,334410.5,518326,"barcelona","08520",351586
"SUB-JA-2016-13353",16206.36,64875,16206.36,"pontevedra","36004",11350
"SUB-JA-2016-13386",69655.64,121000,131350,"barcelona","08256",37000
"SUB-JA-2016-13454",132380.43,46584.68,132380.43,"barcelona","08560",79428.26
"SUB-JA-2016-13477",166500,36548.47,0,"madrid","28033",55000
"SUB-JA-2016-13505",272250,125891.56,0,"jaen","23600",175500
"SUB-JA-2016-13559",261837.62,105710.62,0,"malaga","29604",136000
"SUB-JA-2016-13606",301017.6,0.01,0,"madrid","28012",151000
"SUB-JA-2016-13717",306354.14,24688.48,0,"la_rioja","26370",32089
"SUB-JA-2016-13744",66111.33,22887,66111.33,"zaragoza","50003",101600
"SUB-JA-2016-13758",148755.1,19128,0,"alicante","03013",34001
"SUB-JA-2016-13913",91468.69,26699.51,91468.69,"malaga","29730",45734.35
"SUB-JA-2016-13938",179658.36,0.01,0,"madrid","28013",110000
"SUB-JA-2016-13951",126256.9,67075.75,0,"valladolid","47009",80010
"SUB-JA-2016-14070",330046.08,168637.5,330046.08,"la_coruna","15190",1000
"SUB-JA-2016-14181",72121.45,23821.69,0,"tarragona","43204",33000
"SUB-JA-2016-14207",121000,78903.1,0,"gerona","17487",60500
"SUB-JA-2016-14247",227476.36,46496.53,0,"barcelona","08224",76074.01
"SUB-JA-2016-14311",160171.2,109614.38,0,"barcelona","08225",100356.38
"SUB-JA-2016-14312",191200,0.01,0,"madrid","28011",95600
"SUB-JA-2016-14317",44474.9,0.01,0,"madrid","28018",25000
"SUB-JA-2016-14446",226710,175790.82,0,"madrid","28010",135000.01
"SUB-JA-2016-14492",212.2,0.01,0,"madrid","28018",148600
"SUB-JA-2016-14632",240725.07,139543.05,240725.07,"huelva","21100",169000
"SUB-JA-2016-14691",120732.98,40877.23,120732.98,"barcelona","08860",74700
"SUB-JA-2016-14774",174772.65,27301.28,0,"huelva","21400",45000
"SUB-JA-2016-14924",200217.65,146606.67,0,"baleares","07000",115027
"SUB-JA-2016-14942",200600.35,163188.55,200600.35,"barcelona","08001",140421
"SUB-JA-2016-14959",180412.5,47767.2,0,"toledo","45600",57195.99
"SUB-JA-2016-15078",488400,161494.37,488400,"santa_cruz_de_tenerife","38003",125000
"SUB-JA-2016-15102",352000,0.01,0,"madrid","28054",176000
"SUB-JA-2016-15110",89663.49,0.01,0,"madrid","28019",52000
"SUB-JA-2016-15115",499835.2,0.01,0,"madrid","28029",296696
"SUB-JA-2016-15146",75123.75,81521.46,0,"huelva","21610",38059
"SUB-JA-2016-15290",180499.2,99167.57,0,"santa_cruz_de_tenerife","38660",109000
"SUB-JA-2016-15508",117510,22776.12,0,"caceres","10600",33950
"SUB-JA-2016-15561",360048,87462.79,360048,"alicante","03300",216028.8
"SUB-JA-2016-15618",276800,335495.2,0,"madrid","28000",138400
"SUB-JA-2016-15720",550265.57,143054.88,0,"gerona","17473",179200
"SUB-JA-2016-15836",18778.8,37446.7,132000,"orense","32002",35317.06
"SUB-JA-2016-15903",625000,523641.34,0,"madrid","28045",246788.3
"SUB-JA-2016-15936",259094.28,153434.65,0,"lerida","25110",205080
"SUB-JA-2016-15999",70000,55922.4,70000,"alicante","03130",60000
"SUB-JA-2016-16123",126887.43,88985.12,126887.43,"pontevedra","36653",90090.07
"SUB-JA-2016-16195",183600,63218.51,0,"madrid","28943",119608.62
"SUB-JA-2016-16204",160697.45,40512.75,160697.45,"alicante","03400",52000
"SUB-JA-2016-16230",1444880,935970.64,1444880,"baleares","07350",1362253.5
"SUB-JA-2016-16263",98277.33,58348.89,0,"madrid","28038",63700
"SUB-JA-2016-16364",80000,50906.1,0,"malaga","29640",80000
