"subId","estimatedValue","debtAmount","independentValuation","longitude","latitude","maxBid"
"SUB-JA-2019-140822",75169.86,45108.31,0,-6.0996978,40.0361505,39088.14
"SUB-JA-2019-140824",85000,42840,0,-1.0011902,38.7116011,91800
"SUB-JA-2019-140826",246300,203074.25,0,3.0075642,42.2265242,142854
"SUB-JA-2019-140833",174568.44,127075.4,0,-3.3892894,43.3469478,87285
"SUB-JA-2019-140861",620890,339471,0,0.5872689999999999,41.6445836,272302
"SUB-JA-2019-140871",199061,115057.37,0,-4.0593255,40.411129,111474.16
"SUB-JA-2019-140874",139302.9,92859.45,0,-1.2073261,38.05168099999999,69651.75
"SUB-JA-2019-140890",25875,33989.16,0,-6.1367935,36.7047853,0
"SUB-JA-2019-140894",3087.22,9648.84,0,-3.6927531,37.7617213,5062.68
"SUB-JA-2019-140899",135617.22,53370.91,0,-5.8353837,37.3032002,70520.84
"SUB-JA-2019-140908",245186.6,216529.67,0,-3.654719499999999,40.3966009,166926.82
"SUB-JA-2019-140912",132670.8,144578.42,132670.8,-3.8502617,43.4527789,79602.6
"SUB-JA-2019-140922",375000,28774.24,0,-3.6243133,40.4331811,45000
"SUB-JA-2019-140926",230000,42293.86,0,-6.8136642,37.2083154,184000
"SUB-JA-2019-140927",90629.01,31041.65,0,-7.297661700000001,37.2327341,34000
"SUB-JA-2019-140951",203000,187206.52,0,-3.4902391,36.8277883,0
"SUB-JA-2019-140961",97339.25,58274.78,97339.25,-3.8502617,43.4527789,62297.28
"SUB-JA-2019-140964",166750,100653.06,0,-7.0821162,38.804491,86710
"SUB-JA-2019-140966",160844.8,123619.65,0,2.8277963,41.7160157,109488.78
"SUB-JA-2019-140974",72413,2987.08,0,-6.0785104,43.4474244,15930.86
"SUB-JA-2019-140976",90000,36620.89,0,-5.9251211,37.4212157,45000
"SUB-JA-2019-140979",318700,228389.22,318700,-1.8598812,38.9898579,108358
"SUB-JA-2019-140990",181736.8,59336.02,0,-6.910180599999999,37.3198816,61790.41
"SUB-JA-2019-141001",65748,17954.9,0,-8.6435589,42.1907941,53913.36
"SUB-JA-2019-141002",122717.92,76610.27,0,-6.524975899999999,37.32046709999999,88356.6
"SUB-JA-2019-141012",94490,61910.58,0,-6.1129437,43.4911671,51024.6
"SUB-JA-2019-141028",170000,61629.35,0,-0.7675424,38.108239,85000
"SUB-JA-2019-141038",104072.5,56475.9,0,-15.4478131,27.9259397,62443.5
"SUB-JA-2019-141040",71926.27,114005.75,0,-3.7054373,40.3848083,81995.64
"SUB-JA-2019-141043",1306740,102141.35,0,-8.2322355,43.3124372,209078.4
"SUB-JA-2019-141084",319291.18,113838.98,0,-4.5160396,36.6265566,223503.7
"SUB-JA-2019-141085",10264.4,11280.34,10264.4,-1.3180042,40.9208866,71437.44
"SUB-JA-2019-141104",1078400,872752.15,0,-4.013361,40.6716505,0
"SUB-JA-2019-141105",32616,1978.21,32616,-4.003152099999999,43.4090473,3261.6
"SUB-JA-2019-141109",64000,3146,64000,-0.4384458,38.7804929,10201
"SUB-JA-2019-141143",25900,12687.17,0,-16.4199755,28.5019685,35500
"SUB-JA-2019-141144",38250,17862.14,0,-8.237704899999999,43.4988412,19125
"SUB-JA-2019-141146",264655.27,86211.22,347420.2,-4.5160396,36.6265566,120050
"SUB-JA-2019-141152",18422.24,18422.24,0,-8.8817715,42.6493861,368.44
"SUB-JA-2019-141156",38454.4,22155.53,0,-3.6395141,40.4072602,41530.32
"SUB-JA-2019-141165",357200.64,201611.88,0,-2.9850562,43.297878,179000
"SUB-JA-2019-141179",25068.2,25068.2,0,-0.7069658,38.2656883,11531.28
"SUB-JA-2019-141183",225000,66891.61,0,-7.8993756,42.3817022,90000
"SUB-JA-2019-141201",139330.51,75860.65,150000,-1.615375,42.8256236,77000
"SUB-JA-2019-141203",12621.25,9158.52,0,-0.4313729,39.2159697,300
"SUB-JA-2019-141218",420508.35,256267.05,0,-0.5352355999999999,39.5989564,210254.17
"SUB-JA-2019-141220",102705.46,73855.98,0,-5.9726832,37.2643732,154058.25
"SUB-JA-2019-141222",66487,2209.78,0,-3.7054373,40.3848083,61168.04
"SUB-JA-2019-141227",249630,130964.92,0,-6.2800864,39.5237033,124900
"SUB-JA-2019-141231",147055,117818.19,0,2.0175242,41.49364569999999,102938.5
"SUB-JA-2019-141242",519000,375316.32,0,-0.3842527,38.473851,269880
"SUB-JA-2019-141243",361117.16,180520.48,0,-4.1411406,39.6710276,223892.54
"SUB-JA-2019-141245",2240,48251.2,0,-7.752535200000001,41.9252399,1164.8
"SUB-JA-2019-141283",24065.5,9011.44,0,-4.789873099999999,36.70739,14920.61
"SUB-JA-2019-141293",109221,6132.32,109221,-8.1584384,43.4160198,24028.62
"SUB-JA-2019-141308",55555,15920.1,0,-0.4125181000000001,41.64035399999999,20696.13
"SUB-JA-2019-141311",48813,40912.94,0,-4.5418141,37.3598432,24406.5
"SUB-JA-2019-141320",978601.1,231250.4,0,-5.1640605,36.4763312,411012.42
"SUB-JA-2019-141327",151280.25,125690.23,0,1.0594201,41.0668154,90768.15
"SUB-JA-2019-141328",468528.2,186864.43,0,-3.7816093,40.3568849,187411.2
"SUB-JA-2019-141345",77575.12,91620.33,0,-2.807864,36.7381783,93090
"SUB-JA-2019-141353",52323.3,47656.1,0,2.1045283,41.3607303,70112.82
"SUB-JA-2019-141356",860000,1179429.8,0,2.2679632,41.4839972,602000
"SUB-JA-2019-141363",76622,59992.18,0,-14.1814686,28.196505,73557.12
"SUB-JA-2019-141391",497951,288494.81,0,2.4950428,39.506322,378442.76
"SUB-JA-2019-141393",172211.39,81735.32,0,2.0812289,41.3573949,102259.96
"SUB-JA-2019-141398",99302.21,216556.97,0,2.9076094,41.8333281,179562.42
"SUB-JA-2019-141403",290000,132624.35,0,-1.6299338,42.8302933,145000
"SUB-JA-2019-141421",225216,159840,0,-8.8197381,42.069409,40538.88
"SUB-JA-2019-141422",14800,4880.1,14800,-3.7130493,42.3240601,5625
"SUB-JA-2019-141431",399540,279348.61,0,-4.454231099999999,43.3827697,279678
"SUB-JA-2019-141441",294684.18,129390.8,294684.18,-4.2794935,36.7321695,182704.08
"SUB-JA-2019-141449",134100,101410.21,0,-16.4052541,28.3079186,142146
"SUB-JA-2019-141462",5216904,456841.61,0,-3.7993992,40.200737,1147718.88
"SUB-JA-2019-141463",1160000,424912.28,0,-3.9113634,40.512814,510400
"SUB-JA-2019-141478",117113,129347.03,0,-0.3960275,39.4417674,101052.46
"SUB-JA-2019-141479",20016,10334.64,20016,-0.5446911999999999,38.6307459,2400
"SUB-JA-2019-141485",1039500,764913.52,0,-8.411569,43.3556955,395010
"SUB-JA-2019-141486",80572.5,68388.32,0,-0.2526163,39.0812204,40286.25
"SUB-JA-2019-141492",102352.36,83003.27,0,2.0812289,41.55745450000001,81881.6
"SUB-JA-2019-141495",17703.44,22591.9,0,-2.1646722,38.779652,24430.14
"SUB-JA-2019-141496",63900,31501.27,0,-8.7494934,42.2231462,38200
"SUB-JA-2019-141535",36069.84,20800,0,-4.5160396,36.6265566,51940.08
"SUB-JA-2019-141539",56781,26057.71,52976.5,-0.5446911999999999,38.6307459,52600
"SUB-JA-2019-141546",4123.3,30925.99,0,-0.4219444,38.3684934,15584.94
"SUB-JA-2019-141566",180960,152331.05,0,2.3147677,41.4805684,79622.4
"SUB-JA-2019-141606",178167.23,104251.3,0,-1.0107552,37.8150686,0
"SUB-JA-2019-141608",126000,104654.57,0,-4.6088854,36.5691273,100800
"SUB-JA-2019-141644",27900.53,310000,0,-5.333780099999999,35.8868875,558.01
"SUB-JA-2019-141672",78563.74,33469.09,0,-3.6319131,40.2009918,83277.31
"SUB-JA-2019-141693",85070,87535.31,0,-8.1065516,42.6597075,86771.4
"SUB-JA-2019-141735",286200,178714.03,0,-4.691548399999999,41.6303025,108756
"SUB-JA-2019-141737",31985.01,70105.73,204119,2.1855573,41.38427009999999,70367
"SUB-JA-2019-141738",228915.11,41000,0,-8.7205877,42.8182056,68674.5
"SUB-JA-2019-141759",322144.46,245667.55,0,-4.919894900000001,36.5154127,167514.88
"SUB-JA-2019-141763",270500,180657.56,0,-4.961064899999999,36.5011094,227220
"SUB-JA-2019-141769",29953.6,23186.81,0,-6.2907139,37.651902,2995.35
"SUB-JA-2019-141771",135453.07,107090.46,0,4.2870064,39.86534959999999,124616.76
"SUB-JA-2019-141772",71084.81,500000,385980.3,-4.9922474,36.4890241,19903.66
"SUB-JA-2019-141777",1483200.86,1483200.86,1801012.1,-5.6195112,40.938008,950000
"SUB-JA-2019-141782",91063.82,52688.3,0,-16.3434358,28.5227549,94706.04
"SUB-JA-2019-141788",66609.06,8060.43,0,-0.8722801,38.128651,31972.32
"SUB-JA-2019-141803",12696,1263.56,0,-4.6088854,36.5691273,7617.6
"SUB-JA-2019-141806",307200,233285.04,0,-3.5939254,40.540875,159744
"SUB-JA-2019-141809",119000.4,18534.38,0,-4.738101299999999,37.9151058,26180
"SUB-JA-2019-141810",345368,283438.03,0,-6.5356449,37.07456639999999,234850.24
"SUB-JA-2019-141820",683000,307114.28,0,-3.644582,40.4427203,410888.88
